CCODE,SCODE,YEAR,XRREG,XRCOMP,XROPEN,XCONST,PARREG,PARCOMP,DEMOCRACY,AUTOCRACY,POLITY,ORIGIN
225,CHE,1920,3,3,4,7,5,5,10,0,10,0
225,CHE,1921,3,3,4,7,5,5,10,0,10,0
225,CHE,1922,3,3,4,7,5,5,10,0,10,0
225,CHE,1923,3,3,4,7,5,5,10,0,10,0
225,CHE,1924,3,3,4,7,5,5,10,0,10,0
225,CHE,1925,3,3,4,7,5,5,10,0,10,0
225,CHE,1926,3,3,4,7,5,5,10,0,10,0
225,CHE,1927,3,3,4,7,5,5,10,0,10,0
225,CHE,1928,3,3,4,7,5,5,10,0,10,0
225,CHE,1929,3,3,4,7,5,5,10,0,10,0
225,CHE,1930,3,3,4,7,5,5,10,0,10,0
225,CHE,1931,3,3,4,7,5,5,10,0,10,0
225,CHE,1932,3,3,4,7,5,5,10,0,10,0
225,CHE,1933,3,3,4,7,5,5,10,0,10,0
225,CHE,1934,3,3,4,7,5,5,10,0,10,0
225,CHE,1935,3,3,4,7,5,5,10,0,10,0
225,CHE,1936,3,3,4,7,5,5,10,0,10,0
225,CHE,1937,3,3,4,7,5,5,10,0,10,0
225,CHE,1938,3,3,4,7,5,5,10,0,10,0
225,CHE,1939,3,3,4,7,5,5,10,0,10,0
225,CHE,1940,3,3,4,7,5,5,10,0,10,0
225,CHE,1941,3,3,4,7,5,5,10,0,10,0
225,CHE,1942,3,3,4,7,5,5,10,0,10,0
225,CHE,1943,3,3,4,7,5,5,10,0,10,0
225,CHE,1944,3,3,4,7,5,5,10,0,10,0
225,CHE,1945,3,3,4,7,5,5,10,0,10,0
225,CHE,1946,3,3,4,7,5,5,10,0,10,0
225,CHE,1947,3,3,4,7,5,5,10,0,10,0
225,CHE,1948,3,3,4,7,5,5,10,0,10,0
225,CHE,1949,3,3,4,7,5,5,10,0,10,0
225,CHE,1950,3,3,4,7,5,5,10,0,10,0
225,CHE,1951,3,3,4,7,5,5,10,0,10,0
225,CHE,1952,3,3,4,7,5,5,10,0,10,0
225,CHE,1953,3,3,4,7,5,5,10,0,10,0
225,CHE,1954,3,3,4,7,5,5,10,0,10,0
225,CHE,1955,3,3,4,7,5,5,10,0,10,0
225,CHE,1956,3,3,4,7,5,5,10,0,10,0
225,CHE,1957,3,3,4,7,5,5,10,0,10,0
225,CHE,1958,3,3,4,7,5,5,10,0,10,0
225,CHE,1959,3,3,4,7,5,5,10,0,10,0
225,CHE,1960,3,3,4,7,5,5,10,0,10,0
225,CHE,1961,3,3,4,7,5,5,10,0,10,0
225,CHE,1962,3,3,4,7,5,5,10,0,10,0
225,CHE,1963,3,3,4,7,5,5,10,0,10,0
225,CHE,1964,3,3,4,7,5,5,10,0,10,0
225,CHE,1965,3,3,4,7,5,5,10,0,10,0
225,CHE,1966,3,3,4,7,5,5,10,0,10,0
225,CHE,1967,3,3,4,7,5,5,10,0,10,0
225,CHE,1968,3,3,4,7,5,5,10,0,10,0
225,CHE,1969,3,3,4,7,5,5,10,0,10,0
225,CHE,1970,3,3,4,7,5,5,10,0,10,0
225,CHE,1971,3,3,4,7,5,5,10,0,10,0
225,CHE,1972,3,3,4,7,5,5,10,0,10,0
225,CHE,1973,3,3,4,7,5,5,10,0,10,0
225,CHE,1974,3,3,4,7,5,5,10,0,10,0
225,CHE,1975,3,3,4,7,5,5,10,0,10,0
225,CHE,1976,3,3,4,7,5,5,10,0,10,0
225,CHE,1977,3,3,4,7,5,5,10,0,10,0
225,CHE,1978,3,3,4,7,5,5,10,0,10,0
225,CHE,1979,3,3,4,7,5,5,10,0,10,0
225,CHE,1980,3,3,4,7,5,5,10,0,10,0
225,CHE,1981,3,3,4,7,5,5,10,0,10,0
225,CHE,1982,3,3,4,7,5,5,10,0,10,0
225,CHE,1983,3,3,4,7,5,5,10,0,10,0
225,CHE,1984,3,3,4,7,5,5,10,0,10,0
225,CHE,1985,3,3,4,7,5,5,10,0,10,0
225,CHE,1986,3,3,4,7,5,5,10,0,10,0
225,CHE,1987,3,3,4,7,5,5,10,0,10,0
225,CHE,1988,3,3,4,7,5,5,10,0,10,0
225,CHE,1989,3,3,4,7,5,5,10,0,10,0
225,CHE,1990,3,3,4,7,5,5,10,0,10,0
225,CHE,1991,3,3,4,7,5,5,10,0,10,0
225,CHE,1992,3,3,4,7,5,5,10,0,10,0
225,CHE,1993,3,3,4,7,5,5,10,0,10,0
225,CHE,1994,3,3,4,7,5,5,10,0,10,0
225,CHE,1995,3,3,4,7,5,5,10,0,10,0
225,CHE,1996,3,3,4,7,5,5,10,0,10,0
225,CHE,1997,3,3,4,7,5,5,10,0,10,0
225,CHE,1998,3,3,4,7,5,5,10,0,10,0
225,CHE,1999,3,3,4,7,5,5,10,0,10,0
225,CHE,2000,3,3,4,7,5,5,10,0,10,0
225,CHE,2001,3,3,4,7,5,5,10,0,10,0
225,CHE,2002,3,3,4,7,5,5,10,0,10,0
225,CHE,2003,3,3,4,7,5,5,10,0,10,0
225,CHE,2004,3,3,4,7,5,5,10,0,10,0
225,CHE,2005,3,3,4,7,5,5,10,0,10,0
225,CHE,2006,3,3,4,7,5,5,10,0,10,0
225,CHE,2007,3,3,4,7,5,5,10,0,10,0
230,ESP,1816,3,1,1,1,4,2,0,9,-9,0
230,ESP,1817,3,1,1,1,4,2,0,9,-9,0
230,ESP,1818,3,1,1,1,4,2,0,9,-9,0
230,ESP,1819,3,1,1,1,4,2,0,9,-9,0
230,ESP,1820,3,1,2,3,3,3,1,5,-4,0
230,ESP,1821,3,1,2,3,3,3,1,5,-4,0
230,ESP,1822,3,1,2,3,3,3,1,5,-4,0
230,ESP,1823,3,1,1,1,3,3,1,7,-6,0
230,ESP,1824,3,1,1,1,3,3,1,7,-6,0
230,ESP,1825,3,1,1,1,3,3,1,7,-6,0
230,ESP,1826,3,1,1,1,3,3,1,7,-6,0
230,ESP,1827,3,1,1,1,3,3,1,7,-6,0
230,ESP,1828,3,1,1,1,3,3,1,7,-6,0
230,ESP,1829,3,1,1,1,3,3,1,7,-6,0
230,ESP,1830,3,1,1,1,3,3,1,7,-6,0
230,ESP,1831,3,1,1,1,3,3,1,7,-6,0
230,ESP,1832,3,1,1,1,3,3,1,7,-6,0
230,ESP,1833,3,1,1,1,3,3,1,7,-6,0
230,ESP,1834,3,1,1,1,3,3,1,7,-6,0
230,ESP,1835,3,1,1,1,3,3,1,7,-6,0
230,ESP,1836,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1837,3,1,2,5,3,3,3,4,-1,0
230,ESP,1838,3,1,2,5,3,3,3,4,-1,0
230,ESP,1839,3,1,2,5,3,3,3,4,-1,0
230,ESP,1840,3,1,2,5,3,3,3,4,-1,0
230,ESP,1841,3,1,2,5,3,3,3,4,-1,0
230,ESP,1842,3,1,2,5,3,3,3,4,-1,0
230,ESP,1843,3,1,2,5,3,3,3,4,-1,0
230,ESP,1844,3,1,2,5,3,3,3,4,-1,0
230,ESP,1845,3,1,2,4,3,3,2,4,-2,0
230,ESP,1846,3,1,2,4,3,3,2,4,-2,0
230,ESP,1847,3,1,2,4,3,3,2,4,-2,0
230,ESP,1848,3,1,2,4,3,3,2,4,-2,0
230,ESP,1849,3,1,2,4,3,3,2,4,-2,0
230,ESP,1850,3,1,2,4,3,3,2,4,-2,0
230,ESP,1851,3,1,2,4,3,3,2,4,-2,0
230,ESP,1852,3,1,2,2,3,3,1,6,-5,0
230,ESP,1853,3,1,2,2,3,3,1,6,-5,0
230,ESP,1854,3,1,2,2,3,3,1,6,-5,0
230,ESP,1855,3,1,2,2,3,3,1,6,-5,0
230,ESP,1856,3,1,2,2,3,3,1,6,-5,0
230,ESP,1857,3,1,2,2,3,3,1,6,-5,0
230,ESP,1858,3,1,2,2,3,3,1,6,-5,0
230,ESP,1859,3,1,2,1,3,3,1,7,-6,0
230,ESP,1860,3,1,2,1,3,3,1,7,-6,0
230,ESP,1861,3,1,2,1,3,3,1,7,-6,0
230,ESP,1862,3,1,2,1,3,3,1,7,-6,0
230,ESP,1863,3,1,2,1,3,3,1,7,-6,0
230,ESP,1864,3,1,2,1,3,3,1,7,-6,0
230,ESP,1865,3,1,2,1,3,3,1,7,-6,0
230,ESP,1866,3,1,2,1,3,3,1,7,-6,0
230,ESP,1867,3,1,2,1,3,3,1,7,-6,0
230,ESP,1868,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1869,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1870,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1871,3,1,2,7,3,3,5,4,1,0
230,ESP,1872,3,1,2,7,3,3,5,4,1,0
230,ESP,1873,2,1,4,1,3,3,1,6,-5,0
230,ESP,1874,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1875,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1876,2,1,4,7,4,2,4,5,-1,0
230,ESP,1877,2,1,4,7,4,2,4,5,-1,0
230,ESP,1878,2,1,4,7,4,2,4,5,-1,0
230,ESP,1879,2,1,4,7,5,4,6,2,4,0
230,ESP,1880,2,1,4,7,5,4,6,2,4,0
230,ESP,1881,2,1,4,7,5,4,6,2,4,0
230,ESP,1882,2,1,4,7,5,4,6,2,4,0
230,ESP,1883,2,1,4,7,5,4,6,2,4,0
230,ESP,1884,2,1,4,7,5,4,6,2,4,0
230,ESP,1885,2,1,4,7,5,4,6,2,4,0
230,ESP,1886,2,1,4,7,5,4,6,2,4,0
230,ESP,1887,2,1,4,7,5,4,6,2,4,0
230,ESP,1888,2,1,4,7,5,4,6,2,4,0
230,ESP,1889,2,1,4,7,5,4,6,2,4,0
230,ESP,1890,2,1,4,7,5,5,7,2,5,0
230,ESP,1891,2,1,4,7,5,5,7,2,5,0
230,ESP,1892,2,1,4,7,5,5,7,2,5,0
230,ESP,1893,2,1,4,7,5,5,7,2,5,0
230,ESP,1894,2,1,4,7,5,5,7,2,5,0
230,ESP,1895,2,1,4,7,5,4,6,2,4,0
230,ESP,1896,2,1,4,7,5,4,6,2,4,0
230,ESP,1897,2,1,4,7,5,4,6,2,4,0
230,ESP,1898,2,1,4,7,5,4,6,2,4,0
230,ESP,1899,2,1,4,7,5,4,6,2,4,0
230,ESP,1900,2,2,4,7,1,0,6,0,6,0
230,ESP,1901,2,2,4,7,1,0,6,0,6,0
230,ESP,1902,3,2,3,7,1,0,6,0,6,0
230,ESP,1903,3,2,3,7,1,0,6,0,6,0
230,ESP,1904,3,2,3,7,1,0,6,0,6,0
230,ESP,1905,3,2,3,7,1,0,6,0,6,0
230,ESP,1906,3,2,3,7,1,0,6,0,6,0
230,ESP,1907,3,2,3,7,1,0,6,0,6,0
230,ESP,1908,3,2,3,7,1,0,6,0,6,0
230,ESP,1909,3,2,3,7,1,0,6,0,6,0
230,ESP,1910,3,2,3,7,1,0,6,0,6,0
230,ESP,1911,3,2,3,7,1,0,6,0,6,0
230,ESP,1912,3,2,3,7,1,0,6,0,6,0
230,ESP,1913,3,2,3,7,1,0,6,0,6,0
230,ESP,1914,3,2,3,7,1,0,6,0,6,0
230,ESP,1915,3,2,3,7,1,0,6,0,6,0
230,ESP,1916,3,2,3,7,1,0,6,0,6,0
230,ESP,1917,3,2,3,7,1,0,6,0,6,0
230,ESP,1918,3,2,3,7,1,0,6,0,6,0
230,ESP,1919,3,2,3,7,1,0,6,0,6,0
230,ESP,1920,3,2,3,7,1,0,6,0,6,0
230,ESP,1921,3,2,3,7,1,0,6,0,6,0
230,ESP,1922,3,2,3,7,1,0,6,0,6,0
230,ESP,1923,1,0,0,1,4,1,0,7,-7,0
230,ESP,1924,1,0,0,1,4,1,0,7,-7,0
230,ESP,1925,1,0,0,1,4,2,0,6,-6,0
230,ESP,1926,1,0,0,1,4,2,0,6,-6,0
230,ESP,1927,1,0,0,1,4,2,0,6,-6,0
230,ESP,1928,1,0,0,1,4,2,0,6,-6,0
230,ESP,1929,1,0,0,1,4,2,0,6,-6,0
230,ESP,1930,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1931,3,3,4,7,3,3,8,1,7,0
230,ESP,1932,3,3,4,7,3,3,8,1,7,0
230,ESP,1933,3,3,4,7,3,3,8,1,7,0
230,ESP,1934,3,3,4,7,3,3,8,1,7,0
230,ESP,1935,3,3,4,7,3,3,8,1,7,0
230,ESP,1936,3,3,4,7,3,3,8,1,7,0
230,ESP,1937,3,3,4,7,3,3,8,1,7,0
230,ESP,1938,3,3,4,7,3,3,8,1,7,0
230,ESP,1939,1,0,0,1,4,1,0,7,-7,0
230,ESP,1940,1,0,0,1,4,1,0,7,-7,0
230,ESP,1941,1,0,0,1,4,1,0,7,-7,0
230,ESP,1942,1,0,0,1,4,1,0,7,-7,0
230,ESP,1943,1,0,0,1,4,1,0,7,-7,0
230,ESP,1944,1,0,0,1,4,1,0,7,-7,0
230,ESP,1945,1,0,0,1,4,1,0,7,-7,0
230,ESP,1946,1,0,0,1,4,1,0,7,-7,0
230,ESP,1947,1,0,0,1,4,1,0,7,-7,0
230,ESP,1948,1,0,0,1,4,1,0,7,-7,0
230,ESP,1949,1,0,0,1,4,1,0,7,-7,0
230,ESP,1950,1,0,0,1,4,1,0,7,-7,0
230,ESP,1951,1,0,0,1,4,1,0,7,-7,0
230,ESP,1952,1,0,0,1,4,1,0,7,-7,0
230,ESP,1953,1,0,0,1,4,1,0,7,-7,0
230,ESP,1954,1,0,0,1,4,1,0,7,-7,0
230,ESP,1955,1,0,0,1,4,1,0,7,-7,0
230,ESP,1956,1,0,0,1,4,1,0,7,-7,0
230,ESP,1957,1,0,0,1,4,1,0,7,-7,0
230,ESP,1958,1,0,0,1,4,1,0,7,-7,0
230,ESP,1959,1,0,0,1,4,1,0,7,-7,0
230,ESP,1960,1,0,0,1,4,1,0,7,-7,0
230,ESP,1961,1,0,0,1,4,1,0,7,-7,0
230,ESP,1962,1,0,0,1,4,1,0,7,-7,0
230,ESP,1963,1,0,0,1,4,1,0,7,-7,0
230,ESP,1964,1,0,0,1,4,1,0,7,-7,0
230,ESP,1965,1,0,0,1,4,1,0,7,-7,0
230,ESP,1966,1,0,0,1,4,1,0,7,-7,0
230,ESP,1967,1,0,0,1,4,1,0,7,-7,0
230,ESP,1968,1,0,0,1,4,1,0,7,-7,0
230,ESP,1969,1,0,0,1,4,1,0,7,-7,0
230,ESP,1970,1,0,0,1,4,1,0,7,-7,0
230,ESP,1971,1,0,0,1,4,1,0,7,-7,0
230,ESP,1972,1,0,0,1,4,1,0,7,-7,0
230,ESP,1973,1,0,0,1,4,1,0,7,-7,0
230,ESP,1974,1,0,0,1,4,1,0,7,-7,0
230,ESP,1975,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1976,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1977,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
230,ESP,1978,3,3,4,7,2,4,9,0,9,0
230,ESP,1979,3,3,4,7,2,4,9,0,9,0
230,ESP,1980,3,3,4,7,2,4,9,0,9,0
230,ESP,1981,3,3,4,7,2,4,9,0,9,0
230,ESP,1982,3,3,4,7,5,5,10,0,10,0
230,ESP,1983,3,3,4,7,5,5,10,0,10,0
230,ESP,1984,3,3,4,7,5,5,10,0,10,0
230,ESP,1985,3,3,4,7,5,5,10,0,10,0
230,ESP,1986,3,3,4,7,5,5,10,0,10,0
230,ESP,1987,3,3,4,7,5,5,10,0,10,0
230,ESP,1988,3,3,4,7,5,5,10,0,10,0
230,ESP,1989,3,3,4,7,5,5,10,0,10,0
230,ESP,1990,3,3,4,7,5,5,10,0,10,0
230,ESP,1991,3,3,4,7,5,5,10,0,10,0
230,ESP,1992,3,3,4,7,5,5,10,0,10,0
230,ESP,1993,3,3,4,7,5,5,10,0,10,0
230,ESP,1994,3,3,4,7,5,5,10,0,10,0
230,ESP,1995,3,3,4,7,5,5,10,0,10,0
230,ESP,1996,3,3,4,7,5,5,10,0,10,0
230,ESP,1997,3,3,4,7,5,5,10,0,10,0
230,ESP,1998,3,3,4,7,5,5,10,0,10,0
230,ESP,1999,3,3,4,7,5,5,10,0,10,0
230,ESP,2000,3,3,4,7,5,5,10,0,10,0
230,ESP,2001,3,3,4,7,5,5,10,0,10,0
230,ESP,2002,3,3,4,7,5,5,10,0,10,0
230,ESP,2003,3,3,4,7,5,5,10,0,10,0
230,ESP,2004,3,3,4,7,5,5,10,0,10,0
230,ESP,2005,3,3,4,7,5,5,10,0,10,0
230,ESP,2006,3,3,4,7,5,5,10,0,10,0
230,ESP,2007,3,3,4,7,5,5,10,0,10,0
235,PRT,1816,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
235,PRT,1817,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
235,PRT,1818,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
235,PRT,1819,-66,-66,-66,-66,-66,-66,-66,-66,-66,0
235,PRT,1820,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1821,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1822,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1823,1,0,0,1,3,3,1,4,-3,0
235,PRT,1824,1,0,0,1,3,3,1,4,-3,0
235,PRT,1825,1,0,0,1,3,3,1,4,-3,0
235,PRT,1826,1,0,0,1,3,3,1,4,-3,0
235,PRT,1827,1,0,0,1,3,3,1,4,-3,0
235,PRT,1828,1,0,0,1,3,3,1,4,-3,0
235,PRT,1829,1,0,0,1,3,3,1,4,-3,0
235,PRT,1830,1,0,0,1,3,3,1,4,-3,0
235,PRT,1831,1,0,0,1,3,3,1,4,-3,0
235,PRT,1832,1,0,0,1,3,3,1,4,-3,0
235,PRT,1833,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1834,3,1,1,3,3,3,1,5,-4,0
235,PRT,1835,3,1,1,3,3,3,1,5,-4,0
235,PRT,1836,3,1,2,7,3,3,5,4,1,0
235,PRT,1837,3,1,2,7,3,3,5,4,1,0
235,PRT,1838,3,1,2,7,3,3,5,4,1,0
235,PRT,1839,3,1,2,7,3,3,5,4,1,0
235,PRT,1840,3,1,2,7,3,3,5,4,1,0
235,PRT,1841,3,1,2,7,3,3,5,4,1,0
235,PRT,1842,3,1,2,3,3,3,1,5,-4,0
235,PRT,1843,3,1,2,3,3,3,1,5,-4,0
235,PRT,1844,3,1,2,3,3,3,1,5,-4,0
235,PRT,1845,3,1,2,3,3,3,1,5,-4,0
235,PRT,1846,3,1,2,3,3,3,1,5,-4,0
235,PRT,1847,3,1,2,3,3,3,1,5,-4,0
235,PRT,1848,3,1,2,3,3,3,1,5,-4,0
235,PRT,1849,3,1,2,3,3,3,1,5,-4,0
235,PRT,1850,3,1,2,3,3,3,1,5,-4,0
235,PRT,1851,3,1,2,3,3,3,1,5,-4,0
235,PRT,1852,3,1,2,3,3,3,1,5,-4,0
235,PRT,1853,3,1,2,3,3,3,1,5,-4,0
235,PRT,1854,3,1,2,3,3,3,1,5,-4,0
235,PRT,1855,3,1,2,3,3,2,0,6,-6,0
235,PRT,1856,3,1,2,3,3,2,0,6,-6,0
235,PRT,1857,3,1,2,3,3,2,0,6,-6,0
235,PRT,1858,3,1,2,3,3,2,0,6,-6,0
235,PRT,1859,3,1,2,3,3,2,0,6,-6,0
235,PRT,1860,3,1,2,3,4,2,0,7,-7,0
235,PRT,1861,3,1,2,3,4,2,0,7,-7,0
235,PRT,1862,3,1,2,3,4,2,0,7,-7,0
235,PRT,1863,3,1,2,3,4,2,0,7,-7,0
235,PRT,1864,3,1,2,3,4,2,0,7,-7,0
235,PRT,1865,3,1,2,3,4,2,0,7,-7,0
235,PRT,1866,3,1,2,3,4,2,0,7,-7,0
235,PRT,1867,3,1,2,3,4,2,0,7,-7,0
235,PRT,1868,3,1,2,3,4,2,0,7,-7,0
235,PRT,1869,3,1,2,3,4,2,0,7,-7,0
235,PRT,1870,3,1,2,3,4,2,0,7,-7,0
235,PRT,1871,3,1,2,3,4,2,0,7,-7,0
235,PRT,1872,3,1,2,3,4,2,0,7,-7,0
235,PRT,1873,3,1,2,3,4,2,0,7,-7,0
235,PRT,1874,3,1,2,3,4,2,0,7,-7,0
235,PRT,1875,3,1,2,3,4,2,0,7,-7,0
235,PRT,1876,3,1,2,3,4,2,0,7,-7,0
235,PRT,1877,3,1,2,3,4,2,0,7,-7,0
235,PRT,1878,3,1,2,3,4,2,0,7,-7,0
235,PRT,1879,3,1,2,3,4,2,0,7,-7,0
235,PRT,1880,3,1,2,4,4,2,1,6,-5,0
235,PRT,1881,3,1,2,4,4,2,1,6,-5,0
235,PRT,1882,3,1,2,4,4,2,1,6,-5,0
235,PRT,1883,3,1,2,4,4,2,1,6,-5,0
235,PRT,1884,3,1,2,4,4,2,1,6,-5,0
235,PRT,1885,3,1,2,4,4,2,1,6,-5,0
235,PRT,1886,3,1,2,4,4,2,1,6,-5,0
235,PRT,1887,3,1,2,4,4,2,1,6,-5,0
235,PRT,1888,3,1,2,4,4,2,1,6,-5,0
235,PRT,1889,3,1,2,4,4,2,1,6,-5,0
235,PRT,1890,3,1,2,5,4,2,2,6,-4,0
235,PRT,1891,3,1,2,5,4,2,2,6,-4,0
235,PRT,1892,3,1,2,5,4,2,2,6,-4,0
235,PRT,1893,3,1,2,5,4,2,2,6,-4,0
235,PRT,1894,3,1,2,5,4,2,2,6,-4,0
235,PRT,1895,3,1,2,5,4,2,2,6,-4,0
235,PRT,1896,3,1,2,5,4,2,2,6,-4,0
235,PRT,1897,3,1,2,5,4,2,2,6,-4,0
235,PRT,1898,3,1,2,5,4,2,2,6,-4,0
235,PRT,1899,3,1,2,5,4,2,2,6,-4,0
235,PRT,1900,3,1,2,5,3,2,2,5,-3,0
235,PRT,1901,3,1,2,5,3,2,2,5,-3,0
235,PRT,1902,3,1,2,5,3,2,2,5,-3,0
235,PRT,1903,3,1,2,5,3,2,2,5,-3,0
235,PRT,1904,3,1,2,5,3,2,2,5,-3,0
235,PRT,1905,3,1,2,5,3,2,2,5,-3,0
235,PRT,1906,3,1,2,5,3,3,3,4,-1,0
235,PRT,1907,3,1,2,1,4,2,0,9,-9,0
235,PRT,1908,3,1,2,7,2,3,5,3,2,0
235,PRT,1909,3,1,2,7,2,3,5,3,2,0
235,PRT,1910,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1911,3,3,4,7,3,3,8,1,7,0
235,PRT,1912,3,3,4,7,3,3,8,1,7,0
235,PRT,1913,3,3,4,7,3,3,8,1,7,0
235,PRT,1914,3,3,4,7,3,3,8,1,7,0
235,PRT,1915,3,3,4,7,3,3,8,1,7,0
235,PRT,1916,3,3,4,7,3,3,8,1,7,0
235,PRT,1917,3,3,4,7,3,3,8,1,7,0
235,PRT,1918,3,3,4,7,3,3,8,1,7,0
235,PRT,1919,3,3,4,7,3,3,8,1,7,0
235,PRT,1920,3,3,4,7,3,3,8,1,7,0
235,PRT,1921,3,3,4,7,3,3,8,1,7,0
235,PRT,1922,3,3,4,7,3,3,8,1,7,0
235,PRT,1923,3,3,4,7,3,3,8,1,7,0
235,PRT,1924,3,3,4,7,3,3,8,1,7,0
235,PRT,1925,3,3,4,7,3,3,8,1,7,0
235,PRT,1926,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1927,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1928,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1929,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1930,2,1,4,1,4,1,0,9,-9,0
235,PRT,1931,2,1,4,1,4,1,0,9,-9,0
235,PRT,1932,2,1,4,1,4,1,0,9,-9,0
235,PRT,1933,2,1,4,1,4,1,0,9,-9,0
235,PRT,1934,2,1,4,1,4,1,0,9,-9,0
235,PRT,1935,2,1,4,1,4,1,0,9,-9,0
235,PRT,1936,2,1,4,1,4,1,0,9,-9,0
235,PRT,1937,2,1,4,1,4,1,0,9,-9,0
235,PRT,1938,2,1,4,1,4,1,0,9,-9,0
235,PRT,1939,2,1,4,1,4,1,0,9,-9,0
235,PRT,1940,2,1,4,1,4,1,0,9,-9,0
235,PRT,1941,2,1,4,1,4,1,0,9,-9,0
235,PRT,1942,2,1,4,1,4,1,0,9,-9,0
235,PRT,1943,2,1,4,1,4,1,0,9,-9,0
235,PRT,1944,2,1,4,1,4,1,0,9,-9,0
235,PRT,1945,2,1,4,1,4,1,0,9,-9,0
235,PRT,1946,2,1,4,1,4,1,0,9,-9,0
235,PRT,1947,2,1,4,1,4,1,0,9,-9,0
235,PRT,1948,2,1,4,1,4,1,0,9,-9,0
235,PRT,1949,2,1,4,1,4,1,0,9,-9,0
235,PRT,1950,2,1,4,1,4,1,0,9,-9,0
235,PRT,1951,2,1,4,1,4,1,0,9,-9,0
235,PRT,1952,2,1,4,1,4,1,0,9,-9,0
235,PRT,1953,2,1,4,1,4,1,0,9,-9,0
235,PRT,1954,2,1,4,1,4,1,0,9,-9,0
235,PRT,1955,2,1,4,1,4,1,0,9,-9,0
235,PRT,1956,2,1,4,1,4,1,0,9,-9,0
235,PRT,1957,2,1,4,1,4,1,0,9,-9,0
235,PRT,1958,2,1,4,1,4,1,0,9,-9,0
235,PRT,1959,2,1,4,1,4,1,0,9,-9,0
235,PRT,1960,2,1,4,1,4,1,0,9,-9,0
235,PRT,1961,2,1,4,1,4,1,0,9,-9,0
235,PRT,1962,2,1,4,1,4,1,0,9,-9,0
235,PRT,1963,2,1,4,1,4,1,0,9,-9,0
235,PRT,1964,2,1,4,1,4,1,0,9,-9,0
235,PRT,1965,2,1,4,1,4,1,0,9,-9,0
235,PRT,1966,2,1,4,1,4,1,0,9,-9,0
235,PRT,1967,2,1,4,1,4,1,0,9,-9,0
235,PRT,1968,2,1,4,1,4,1,0,9,-9,0
235,PRT,1969,2,1,4,1,4,1,0,9,-9,0
235,PRT,1970,2,1,4,1,4,1,0,9,-9,0
235,PRT,1971,2,1,4,1,4,1,0,9,-9,0
235,PRT,1972,2,1,4,1,4,1,0,9,-9,0
235,PRT,1973,2,1,4,1,4,1,0,9,-9,0
235,PRT,1974,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1975,-88,-88,-88,-88,-88,-88,-88,-88,-88,0
235,PRT,1976,3,3,4,6,5,5,9,0,9,0
235,PRT,1977,3,3,4,6,5,5,9,0,9,0
235,PRT,1978,3,3,4,6,5,5,9,0,9,0
235,PRT,1979,3,3,4,6,5,5,9,0,9,0
235,PRT,1980,3,3,4,6,5,5,9,0,9,0
235,PRT,1981,3,3,4,6,5,5,9,0,9,0
235,PRT,1982,3,3,4,7,5,5,10,0,10,0
235,PRT,1983,3,3,4,7,5,5,10,0,10,0
235,PRT,1984,3,3,4,7,5,5,10,0,10,0
235,PRT,1985,3,3,4,7,5,5,10,0,10,0
235,PRT,1986,3,3,4,7,5,5,10,0,10,0
235,PRT,1987,3,3,4,7,5,5,10,0,10,0
235,PRT,1988,3,3,4,7,5,5,10,0,10,0
235,PRT,1989,3,3,4,7,5,5,10,0,10,0
235,PRT,1990,3,3,4,7,5,5,10,0,10,0
235,PRT,1991,3,3,4,7,5,5,10,0,10,0
235,PRT,1992,3,3,4,7,5,5,10,0,10,0
235,PRT,1993,3,3,4,7,5,5,10,0,10,0
235,PRT,1994,3,3,4,7,5,5,10,0,10,0
235,PRT,1995,3,3,4,7,5,5,10,0,10,0
235,PRT,1996,3,3,4,7,5,5,10,0,10,0
235,PRT,1997,3,3,4,7,5,5,10,0,10,0
235,PRT,1998,3,3,4,7,5,5,10,0,10,0
235,PRT,1999,3,3,4,7,5,5,10,0,10,0
